MethodIndex,MethodId,Branch,StateCount,UniquePhaseCount,PowerDesignRank,PowerDesignCondition,Recoverable,Canonical,MedianValidFraction,MedianTrainingFitNmseDb,MedianHeldOutFitNmseDb,Branch1Coherence,Branch1PhaseRmseDeg,Branch1ComplexNmseDb,Branch1MagnitudeNrmse,Branch2Coherence,Branch2PhaseRmseDeg,Branch2ComplexNmseDb,Branch2MagnitudeNrmse,Branch3Coherence,Branch3PhaseRmseDeg,Branch3ComplexNmseDb,Branch3MagnitudeNrmse,Branch4CanonicalCoherence,Branch4CanonicalPhaseRmseDeg,Branch4CanonicalComplexNmseDb,Branch4CanonicalMagnitudeNrmse
358,B4_K06_I01-02-03-06-08-09,Branch4,6,5,3,2.30897607341567,1,0,0.953125,-28.4892744712375,-22.9677683157435,0.915098511479417,20.8770011218511,-7.92569407177874,0.293780720048912,0.748470588037547,48.5630584833314,-3.56754124381759,0.474855855555055,0.900688236266915,26.6667043366634,-7.29162463814428,0.330242347085623,0.945843740912131,18.8389167813261,-9.77991249297005,0.224238171601573
359,B4_K06_I01-02-03-07-08-09,Branch4,6,5,3,3.2674181521707,1,0,0.921875,-28.3925314834982,-20.9922513140887,0.888797735889715,29.2821839563344,-6.78096960602021,0.342710017199823,0.713622685509505,51.7267260630737,-3.1011778923337,0.509801262658825,0.862639894016058,34.0369178577182,-5.92020916529718,0.366634021735184,0.908505194486835,25.0360751900765,-7.62222187740576,0.292664809469872
360,B4_K06_I01-02-04-05-06-07,Branch4,6,6,3,1.62089605899677,1,0,0.95014880952381,-28.3789972066647,-23.5705178588484,0.929088016014203,19.8569281846926,-8.75073486313428,0.291711136089948,0.746277989944014,45.8152068911454,-3.53604023710672,0.472673601902034,0.900994021978515,25.4866053240338,-7.30114953018894,0.330304009015994,0.976101296192317,14.1466510997218,-13.267785789467,0.142772852535449
361,B4_K06_I01-02-04-05-06-08,Branch4,6,6,3,1.63299316185545,1,0,0.959077380952381,-28.5929426597657,-23.3452717299738,0.926056395932307,20.8110051320357,-8.67305336305072,0.269912146908251,0.731034876402936,47.9936610253958,-3.32053116266881,0.486290264439503,0.899703732290547,25.4533352798192,-7.25270164743397,0.303372693283941,0.966398816711241,14.2425809293939,-11.9021862646882,0.150758177417422
362,B4_K06_I01-02-04-05-06-09,Branch4,6,5,3,2.01978604082007,1,0,0.938988095238095,-28.4415791253982,-22.8049358754717,0.893024101491685,25.7007467477851,-7.18659808587147,0.307707827982386,0.713535363517863,50.0858448356056,-3.09472475840655,0.496970473262994,0.864943182752587,30.4141544081697,-6.07539104136069,0.350621537383499,0.933020963915681,21.5344749998571,-8.91439174539633,0.248401986696717
363,B4_K06_I01-02-04-05-07-08,Branch4,6,6,3,1.62089605899677,1,0,0.952380952380952,-28.3479678872588,-23.7872669074379,0.939040218633293,19.1166806118486,-9.31973834617515,0.260078011396403,0.741108029449752,45.8921670845534,-3.46354939371576,0.480764311917133,0.911411790333446,24.6552751470816,-7.73281599056729,0.303985272102829,0.975772468760369,13.6264843820017,-13.2348637210107,0.145654722457697
364,B4_K06_I01-02-04-05-07-09,Branch4,6,5,3,1.74797652248497,1,0,0.947172619047619,-28.2446085854364,-23.7475779536575,0.923943887056878,22.1138267171453,-8.38773865787329,0.278075007146669,0.757216333107876,45.312931650392,-3.72816424402692,0.466663489200572,0.906518173660064,24.1521901900425,-7.52807516995924,0.309204312884615,0.959632661191579,17.2822484655323,-11.0617034852778,0.196243034089644
365,B4_K06_I01-02-04-05-08-09,Branch4,6,5,3,2.31838299863611,1,0,0.941964285714286,-28.4126486581042,-22.4768386430878,0.895332698672597,26.8331766551952,-7.09460503528517,0.294868949957956,0.708292925994071,49.7679894905233,-3.03440901523643,0.484719535631003,0.880160758765936,30.7995108238638,-6.47751353749538,0.35001083758755,0.922679506532443,23.7131805160851,-8.33171108240055,0.255987896724346
366,B4_K06_I01-02-04-06-07-08,Branch4,6,6,3,1.64038820320221,1,0,0.95610119047619,-28.5238241988894,-23.4476509123552,0.931417667516075,19.6937196388309,-8.81395601561955,0.279847427904167,0.740790063642484,46.8857446212087,-3.4565520112794,0.480553970884282,0.907027414841283,22.8981410824068,-7.54047356258493,0.322307485841324,0.97693245637565,12.9091692254888,-13.4100864687964,0.149595990448971
367,B4_K06_I01-02-04-06-07-09,Branch4,6,5,3,1.75792179601342,1,0,0.95014880952381,-28.3939429459317,-23.6023990933362,0.921881342709694,21.7790944765318,-8.31842499565022,0.272879388941027,0.745788085696561,46.3992391639086,-3.52996216615137,0.460927499143098,0.898609334742873,24.2451854385505,-7.19494180148916,0.320992399132238,0.959089012461793,16.6503557586823,-10.9757105779297,0.203787570073068
368,B4_K06_I01-02-04-06-08-09,Branch4,6,5,3,1.9457284407887,1,0,0.953869047619048,-28.5827905446579,-23.1445811800801,0.917858533848341,23.5675959488011,-8.12109138370666,0.282067007996088,0.734464303205537,49.1137563615617,-3.36725314803687,0.490783961317085,0.897075433604749,25.9053256651782,-7.11344424918253,0.321229104732453,0.951031426787799,18.0172407823114,-10.229682407053,0.210624436933891
369,B4_K06_I01-02-04-07-08-09,Branch4,6,5,3,2.30897607341567,1,0,0.942708333333333,-28.4245958781144,-22.709508153991,0.91838777668832,25.1666043853989,-8.05346571314514,0.298834887509976,0.724923530418424,48.6006236549606,-3.2515797375318,0.485085106584976,0.88728484595499,27.479900231752,-6.72263285248391,0.341420609951119,0.946996322491064,19.8001681712078,-9.90352503560065,0.213242016009477
370,B4_K06_I01-02-05-06-07-08,Branch4,6,6,3,2.03964463712676,1,0,0.944196428571429,-28.5133864034208,-22.8794486676991,0.927227329251505,23.8910505458196,-8.62361485224717,0.279684658368165,0.73793424955278,48.5829211280726,-3.4171432370915,0.491017062011973,0.896929052000097,27.1726892291924,-7.16524109424615,0.311411725397275,0.963595536316413,19.3690899984018,-11.459384531022,0.178253495783525
371,B4_K06_I01-02-05-06-07-09,Branch4,6,5,3,2.25003971118362,1,0,0.930803571428571,-28.4511729640621,-22.6201599665736,0.903150785924449,28.4560225459801,-7.35318307262363,0.319177110485258,0.748228079653565,47.9919549419487,-3.56603272545197,0.481129231426952,0.88202303122623,31.2548367928212,-6.56013828968298,0.335032672173471,0.932968952061032,24.8128464404535,-8.90334778708287,0.247186196065064
372,B4_K06_I01-02-05-06-08-09,Branch4,6,5,3,2.31838299863611,1,0,0.944196428571429,-28.5828141199718,-22.4672767942921,0.897529546561618,27.4985786820519,-7.18366517606865,0.301092684501305,0.71649003438309,48.2936582109553,-3.12888562962677,0.502783989737609,0.869840795145258,30.6615489978567,-6.19117852139969,0.317950611531779,0.933854690359451,24.318466063997,-8.95737636188733,0.241077980191986
373,B4_K06_I01-02-05-07-08-09,Branch4,6,5,3,2.3325175661839,1,0,0.945684523809524,-28.3930007897368,-22.8386139451982,0.927693201448589,25.1284420250563,-8.57514055589921,0.288637307276204,0.740554069529745,47.7220469215301,-3.46207940197761,0.470169218873155,0.897325823167741,26.9030598997128,-7.11967955376102,0.320065370468968,0.955226595384733,21.3351556975345,-10.5892767967874,0.207809628638216
374,B4_K06_I01-02-06-07-08-09,Branch4,6,5,3,3.40425677542816,1,0,0.915922619047619,-28.359800658121,-20.8576237684894,0.88006291514215,35.2906678269762,-6.46895320002191,0.347207824197628,0.710412091689719,50.200392525301,-3.08272955032613,0.493064174143168,0.852649826389181,34.9596121777597,-5.64587718875698,0.359996334572592,0.907947228927876,31.0284256005769,-7.55519638709652,0.299756426220087
375,B4_K06_I01-03-04-05-06-07,Branch4,6,6,3,1.64038820320221,1,0,0.95014880952381,-28.4248057786824,-23.2342915924685,0.923982079155693,20.143119874896,-8.6163539268796,0.28612429603589,0.757089534505195,45.6796207625665,-3.69798835088753,0.452580741920097,0.902080737178124,25.5334317568825,-7.39952442901267,0.339146303069207,0.974151078517244,11.2568953812344,-12.936683277582,0.180010531132687
376,B4_K06_I01-03-04-05-06-08,Branch4,6,6,3,1.62089605899677,1,0,0.953125,-28.5595822033693,-23.3932555406532,0.929634319056832,21.3931526121541,-8.78007562078355,0.259468751159234,0.737138434042478,49.3379606300803,-3.41011979496727,0.469628521558991,0.895189710934282,26.0779284662099,-7.11630034905102,0.317942373815474,0.971847705019048,12.3577806533881,-12.5616944662061,0.151896965841685
377,B4_K06_I01-03-04-05-06-09,Branch4,6,5,3,1.84531825637808,1,0,0.944196428571429,-28.4972444349406,-23.1179690298506,0.913711253336589,23.1772742767713,-7.91789594235163,0.291708624080775,0.719934952035833,49.8828504185668,-3.18086572381798,0.473734682321147,0.884109341230865,27.5219605193003,-6.70716205514757,0.329185958675836,0.941445058143146,17.9873574168257,-9.45830357977653,0.241823673031411
378,B4_K06_I01-03-04-05-07-08,Branch4,6,6,3,1.63299316185545,1,0,0.945684523809524,-28.4055739404604,-23.4555072852204,0.929543599427979,21.0172169964317,-8.80718467830823,0.283139247804492,0.747271477258307,47.5413929578831,-3.55342914262041,0.473162997522211,0.899261405760382,26.7855749822749,-7.28187283338957,0.32774891676062,0.970182378487149,14.9395289324051,-12.4659441755645,0.175190086924523
379,B4_K06_I01-03-04-05-07-09,Branch4,6,5,3,1.659917819227,1,0,0.95014880952381,-28.3663948929538,-23.6226956267131,0.928385103599154,22.0931851584748,-8.66576516247566,0.26330047796771,0.763120123790232,45.5095902393874,-3.811789590333,0.458538110903642,0.905426773217844,24.8797414197993,-7.50340520165511,0.309928358549543,0.955580715637444,15.9697790682214,-10.7050771658651,0.229571823341978
380,B4_K06_I01-03-04-05-08-09,Branch4,6,5,3,2.25003971118362,1,0,0.933779761904762,-28.3520652009277,-22.8362385671545,0.890984685511526,27.3094062483583,-6.90130738029427,0.302283985031642,0.719570580315172,51.1053346474069,-3.18205085170319,0.483741922355882,0.856854119426354,32.3963271321309,-5.7558356761194,0.326714638441759,0.92655130199016,23.0606436262927,-8.51369682765521,0.256233889989737
381,B4_K06_I01-03-04-06-07-08,Branch4,6,6,3,1.62089605899677,1,0,0.956845238095238,-28.5083790886567,-23.4796703605727,0.929702068988773,19.5188347616495,-8.83516109693437,0.284979361065317,0.74847249697679,46.6589736921383,-3.56755905333706,0.457650137850424,0.898195322376907,23.59581660603,-7.19063502903309,0.34482844038718,0.975995627434211,12.0624817888611,-13.2561001677999,0.177931649466618
382,B4_K06_I01-03-04-06-07-09,Branch4,6,5,3,1.4541447024803,1,0,0.954613095238095,-28.4400040057332,-23.835115723391,0.925428207633262,20.2378140353576,-8.5700881303454,0.280893934019892,0.754330605771945,45.3694251990848,-3.65617797089492,0.463069171981904,0.902006757211486,25.1009567804392,-7.3979484961527,0.312166991992655,0.960429912729628,15.4244001414693,-11.156618316806,0.213573124093402
383,B4_K06_I01-03-04-06-08-09,Branch4,6,5,3,1.75792179601342,1,0,0.953869047619048,-28.5252457231735,-23.5252149865857,0.918881730965896,21.623855667321,-8.15141726313215,0.268604712400339,0.746966116563994,49.5574742975899,-3.54550882904748,0.469625209926239,0.897946485763227,25.9001486954016,-7.1965883630321,0.312500099463388,0.956964226515911,17.4413904452409,-10.7477869685617,0.211956741072852
384,B4_K06_I01-03-04-07-08-09,Branch4,6,5,3,2.17389700605903,1,0,0.944196428571429,-28.466814220364,-22.7118021608967,0.90015063689946,22.6498954878407,-7.29446657982502,0.309729736059412,0.739872698611636,46.6654308859812,-3.45189924292204,0.484179323486817,0.877449475193485,28.1637990432253,-6.42218050846668,0.344947588696067,0.935697029817345,21.3046271193615,-9.0649684166881,0.263118799396929
385,B4_K06_I01-03-05-06-07-08,Branch4,6,6,3,1.64038820320221,1,0,0.956845238095238,-28.6170338435026,-23.2952316190648,0.931086237491558,20.1835477245124,-8.95155701485197,0.265976496602487,0.766772473672231,48.197095102639,-3.85076088792812,0.463536366413096,0.908443361940187,23.698358277204,-7.63930809468392,0.312644800718933,0.975127478908568,12.6620677015718,-13.1723391298651,0.155087279343759
386,B4_K06_I01-03-05-06-07-09,Branch4,6,5,3,1.659917819227,1,0,0.953125,-28.6303929533059,-23.3305180379178,0.926108358276893,21.8935492103735,-8.59167272519225,0.260236121795506,0.780128063047864,46.7339884149608,-4.07747093063263,0.44889420851719,0.905331868705028,25.2533246365336,-7.53240389727941,0.301257480082574,0.958145357079836,15.8011527290927,-10.9230849863946,0.199487095576116
387,B4_K06_I01-03-05-06-08-09,Branch4,6,5,3,1.74797652248497,1,0,0.953125,-28.6439687806587,-23.3862975167821,0.921463164731013,21.6012208136554,-8.33198904750323,0.280126406379312,0.745856659392554,48.6005117014436,-3.52937225967406,0.461658515595219,0.902276002171807,26.6429760134786,-7.37260831399781,0.305183731573081,0.957205602592083,16.8237126745551,-10.7723103071659,0.200033429366698
388,B4_K06_I01-03-05-07-08-09,Branch4,6,5,3,1.86338873475906,1,0,0.950892857142857,-28.5494431427155,-23.3268575411411,0.928642644365469,21.4462463765427,-8.69434113176374,0.269463909314863,0.758788271670635,49.4214252009052,-3.72697488402286,0.467799940406956,0.906214838873724,25.5140831473416,-7.53318197392951,0.318067864194614,0.958006959477606,16.930341408578,-10.8960893786877,0.224888812849757
389,B4_K06_I01-03-06-07-08-09,Branch4,6,5,3,2.12819430326551,1,0,0.947916666666667,-28.4452613164977,-23.092321464756,0.916254443255375,23.0156408645007,-7.96084944819524,0.302668265634637,0.754094699825286,48.0429645736158,-3.65179100564779,0.454264307298165,0.894136796663194,25.3452985888243,-7.0030087939128,0.321483080586499,0.944121191045587,18.5463393150617,-9.64672401916175,0.241148850952585
390,B4_K06_I01-04-05-06-07-08,Branch4,6,6,3,2.03964463712676,1,0,0.939732142857143,-28.5177863262914,-22.4455667921733,0.918378837703567,21.5499275309555,-8.20532614614428,0.308596210432165,0.737217890930585,45.8142879052723,-3.40553851976412,0.472851014194494,0.877525879058551,24.9995669543353,-6.43672274322625,0.347060946862643,0.952842420282927,16.714311128363,-10.4746613811371,0.222724791316213
391,B4_K06_I01-04-05-06-07-09,Branch4,6,5,3,1.84531825637808,1,0,0.941964285714286,-28.4286241556899,-23.126173800529,0.91472509253032,22.1067242634218,-7.91381251331509,0.289232045666816,0.74860491926149,45.5153355737555,-3.56983125009134,0.463409588343286,0.886173029869464,27.1877620641643,-6.72640564170074,0.320419580064157,0.941782054706856,18.8402239618262,-9.51224304370474,0.255192761351352
392,B4_K06_I01-04-05-06-08-09,Branch4,6,5,3,2.01978604082007,1,0,0.941964285714286,-28.6330634163712,-22.4967467383411,0.889637874116614,25.8120107012447,-6.86180646791553,0.328946397139429,0.72168193418097,48.3586241949357,-3.19772009262606,0.509028232472055,0.868683381961684,28.8546016798384,-6.16900741374661,0.346947419155462,0.935233564509321,19.7303615862479,-9.05323579071993,0.269673177635246
393,B4_K06_I01-04-05-07-08-09,Branch4,6,5,3,1.96051469591397,1,0,0.9375,-28.4482219916096,-22.8294598252541,0.916479155792797,24.5008768353052,-8.00260740180436,0.30387549228698,0.750864177018575,44.724895507916,-3.61795868695094,0.479210391609199,0.895976946041807,26.8459656187558,-7.06253217253197,0.326893750243103,0.933712649399976,18.4018550104727,-9.05110059121109,0.273151253771425
394,B4_K06_I01-04-06-07-08-09,Branch4,6,5,3,2.04932849753857,1,0,0.943452380952381,-28.6001975929037,-22.7700704871877,0.918837143039117,22.4786469965998,-8.14944980287839,0.300107699780279,0.732688083568289,46.1217310441531,-3.34778543281146,0.484045990959144,0.88880770292484,26.1393630138896,-6.797358607411,0.335161687886416,0.944984120271968,18.7194427715085,-9.79547870479744,0.244620611578241
395,B4_K06_I01-05-06-07-08-09,Branch4,6,5,3,2.95082909282659,1,0,0.924107142857143,-28.5927169764843,-20.9626410559975,0.871706558230846,27.1162044223512,-6.21564400810367,0.341398329423871,0.728092624339962,50.195159532658,-3.28180698951774,0.511418521287944,0.853928521683911,32.056150245066,-5.67537167463074,0.350438663554222,0.896867750334694,28.1907479333171,-7.08981801701014,0.320043139069693
396,B4_K06_I02-03-04-05-06-07,Branch4,6,6,3,2.03964463712676,1,0,0.938244047619048,-28.6280993897618,-21.9306124142959,0.893322549881065,19.3234618548775,-7.27381374343039,0.368659355232514,0.724047931153136,46.2437219998102,-3.24010210855886,0.51704587872975,0.873892289869838,24.582260058336,-6.47369524195427,0.38418359357322,0.947042907074538,13.7194984906074,-10.0283757460067,0.281807037118115
397,B4_K06_I02-03-04-05-06-08,Branch4,6,6,3,1.64038820320221,1,0,0.95610119047619,-28.6855790094001,-23.040297378673,0.921721417102696,18.5288264921504,-8.48382554837221,0.291066007162919,0.730615329448983,48.215694415865,-3.31466753787697,0.491251946986389,0.904137481603981,24.3530749992928,-7.46407117547339,0.329592853986332,0.973597326494499,12.6699008841525,-12.8494521115136,0.170082769055383
398,B4_K06_I02-03-04-05-06-09,Branch4,6,6,3,2.03964463712676,1,0,0.94047619047619,-28.5311127001588,-22.6605460288507,0.900256685182156,24.8114865367034,-7.29308543331167,0.319182350380119,0.706386673095854,50.5539718653653,-3.01026115395562,0.515377065716453,0.879165299820814,28.8196723833365,-6.49702369504752,0.361562143528134,0.92630330824473,19.6353584966639,-8.48422508482811,0.276999287585284
399,B4_K06_I02-03-04-05-07-08,Branch4,6,6,3,1.62089605899677,1,0,0.949404761904762,-28.5192106372877,-23.3570623102571,0.923575425262316,16.9275930844741,-8.48634570019862,0.289260744930299,0.734753041613329,46.6715439105942,-3.37636031318539,0.493534365065794,0.893155760590491,23.3404635993423,-7.03383854898482,0.329678475445754,0.975941502090761,11.7977502601541,-13.2326635816848,0.169625921313846
400,B4_K06_I02-03-04-05-07-09,Branch4,6,6,3,1.64038820320221,1,0,0.943452380952381,-28.4588813035487,-23.3980391781767,0.924962616335632,18.9313350751722,-8.47803345339262,0.276541472914136,0.750092986113928,46.5675974822023,-3.60491601641699,0.473697380682875,0.90836157431286,22.1779312212089,-7.61409354896909,0.311186264732052,0.951594444112887,13.6592215981062,-10.3199199374727,0.245360534858968
401,B4_K06_I02-03-04-05-08-09,Branch4,6,6,3,2.03964463712676,1,0,0.946428571428571,-28.4604984569144,-23.0087460451316,0.913139395954991,23.1876402010281,-7.8087565997954,0.283984625632795,0.722903646421169,48.288224811554,-3.22702145512858,0.493490164682947,0.886613904810768,28.7759621681058,-6.703561811525,0.317334702425724,0.940760301477844,20.5750784024061,-9.39843556944025,0.225802948214312
402,B4_K06_I02-03-04-06-07-08,Branch4,6,6,3,1.63299316185545,1,0,0.947172619047619,-28.6624929396982,-23.0668582676624,0.927297037550763,18.3822099244624,-8.62790431103865,0.299174219661684,0.732548882489128,47.7454152598434,-3.34081945845747,0.494454006499254,0.904267710836035,21.8257866251671,-7.39783712204307,0.331106141167255,0.966979222612314,12.6624079000458,-11.9172544600928,0.198011942106355
403,B4_K06_I02-03-04-06-07-09,Branch4,6,6,3,1.62089605899677,1,0,0.948660714285714,-28.5466677541159,-23.4732676339139,0.91848851389306,19.4477151200142,-8.14580236174036,0.297200787041472,0.742076609320001,46.0249102767203,-3.47615774593617,0.477402419348058,0.904298601669235,21.5933828993176,-7.46830637489172,0.316680357166053,0.949753010210024,15.6885369700302,-10.2722411865794,0.249918452218227
404,B4_K06_I02-03-04-06-08-09,Branch4,6,6,3,1.64038820320221,1,0,0.957589285714286,-28.6241087780066,-23.4734112421648,0.923635836020022,20.1935265599808,-8.42076946036762,0.287034846592222,0.743563597110214,50.1111000269595,-3.49599091641069,0.477316910752089,0.90604509646196,24.8223415554676,-7.57729775208574,0.30509003949366,0.953437559661561,16.9907824601365,-10.427460182465,0.229755416601016
405,B4_K06_I02-03-04-07-08-09,Branch4,6,6,3,2.03964463712676,1,0,0.942708333333333,-28.5100262092382,-22.8638093786104,0.920312531492182,23.1973259166269,-8.17531286095014,0.306203367341729,0.731001755718552,48.5122350490702,-3.32683432270752,0.488292953170721,0.888011810192885,26.5687791997454,-6.75757440936545,0.333196333040814,0.942530079476586,19.5828217374738,-9.52829487078612,0.253848845824962
406,B4_K06_I02-03-05-06-07-08,Branch4,6,6,3,1.62089605899677,1,0,0.957589285714286,-28.7539673843243,-23.1681990567458,0.931006365160547,16.0690107391746,-8.85846080289347,0.297023395385564,0.745938768499241,47.5767338299429,-3.53163160012059,0.488733348876017,0.905296167255385,22.7788981662724,-7.50256619611444,0.331714801434834,0.972490804543027,11.3353082197718,-12.7234726921356,0.186149840569415
407,B4_K06_I02-03-05-06-07-09,Branch4,6,6,3,1.63299316185545,1,0,0.95014880952381,-28.7598538875658,-23.058605318814,0.917639699442053,20.1100758165365,-8.09225563036409,0.30691647305223,0.768339526322875,47.5617699218648,-3.87700483967743,0.459995042413852,0.906073869929914,23.2658560648807,-7.53115572579252,0.311781802143376,0.953114984974443,15.7920673500325,-10.3833491741212,0.232762704361497
408,B4_K06_I02-03-05-06-08-09,Branch4,6,6,3,1.62089605899677,1,0,0.957589285714286,-28.7470133777593,-23.4706493660237,0.933512733646874,18.791092370489,-8.96159928532694,0.27563814906465,0.754807375053724,46.8778748752507,-3.6627825393918,0.467289592523021,0.912187842962224,24.8488972115837,-7.80125104027539,0.292621062412951,0.961170995614962,16.0685690948795,-11.1853140947374,0.20094008610606
409,B4_K06_I02-03-05-07-08-09,Branch4,6,6,3,1.64038820320221,1,0,0.954613095238095,-28.6353625568221,-23.4746927404331,0.937308174985978,16.9940604480971,-9.17677737309534,0.279943839426298,0.75777102525834,48.0959402797838,-3.71915091381726,0.467281081244091,0.915893050720741,23.3137934028637,-7.96217652467614,0.289762159060761,0.967123594905491,13.8392386483738,-11.8929400847745,0.192402422996942
410,B4_K06_I02-03-06-07-08-09,Branch4,6,6,3,2.03964463712676,1,0,0.95014880952381,-28.5445260748939,-23.121512070548,0.914616252753189,20.9661973552641,-7.88606045242178,0.313430050482306,0.75127907180181,49.1334400044137,-3.61089554686198,0.471491548393434,0.904185576753969,25.9278877908275,-7.41764644317539,0.323497963268786,0.941539457948346,17.8282334744266,-9.45990749091987,0.255205516851177
411,B4_K06_I02-04-05-06-07-08,Branch4,6,6,3,1.64038820320221,1,0,0.95014880952381,-28.5439923592615,-23.2115138588487,0.93171045500165,17.4228726079404,-8.94772787864971,0.281610244702425,0.739396458667782,47.3519611309321,-3.43790440244095,0.486082580296475,0.910392223038016,23.8587468265853,-7.68506944777052,0.298618129550553,0.973811644947719,12.3874746087388,-12.9021982852723,0.172399646074257
412,B4_K06_I02-04-05-06-07-09,Branch4,6,6,3,1.62089605899677,1,0,0.951636904761905,-28.4407165418344,-23.5384599768796,0.92270627166662,20.2868832820069,-8.30008206542484,0.280123152874949,0.749718786805992,46.6743655316572,-3.58614246088151,0.470404422744361,0.90228685228151,24.1229431680448,-7.35432935880492,0.305521862814444,0.952699077485293,16.1638369027499,-10.3514320883706,0.223236579693054
413,B4_K06_I02-04-05-06-08-09,Branch4,6,6,3,1.63299316185545,1,0,0.958333333333333,-28.6153960164267,-23.3724573981879,0.921319661243949,21.3814502001999,-8.41390297552229,0.274724894425435,0.738218429478187,47.0805859987806,-3.42146869620941,0.478342868467061,0.901013420996428,25.76696188708,-7.30062320220528,0.301874805678647,0.953714582525067,16.9804327129872,-10.5164213296201,0.216915078434404
414,B4_K06_I02-04-05-07-08-09,Branch4,6,6,3,1.62089605899677,1,0,0.951636904761905,-28.391533236725,-23.8047647217467,0.932189930184746,18.3914875433027,-8.86136075290288,0.261287778343955,0.742060328157036,46.4400538635897,-3.49108776851787,0.48014401603694,0.91031523416798,23.3072054892853,-7.67174592493149,0.301464604889327,0.963943263770297,15.0330957518147,-11.5249607801246,0.198621258058508
415,B4_K06_I02-04-06-07-08-09,Branch4,6,6,3,1.64038820320221,1,0,0.953125,-28.5874204895073,-23.4429222019702,0.927539204865593,20.5289065555163,-8.60228785911155,0.28653248821444,0.737261238359377,47.6199236197122,-3.41035973903071,0.46641159616173,0.910454911480241,23.3627828629992,-7.69173316516398,0.31223727598156,0.957369978316225,15.3568014494267,-10.8710517552672,0.230600459979688
416,B4_K06_I02-05-06-07-08-09,Branch4,6,6,3,2.03964463712676,1,0,0.949404761904762,-28.576763101351,-22.884515960536,0.928472789545002,22.7265650136964,-8.66609784453948,0.292147296114075,0.749805210787798,48.0753598629373,-3.58812100859739,0.4808939940899,0.899324675071059,26.3648038395135,-7.21184074798711,0.308315275858803,0.95005285728607,20.7654075635931,-10.1201582830197,0.22699989978187
417,B4_K06_I03-04-05-06-07-08,Branch4,6,6,3,2.03964463712676,1,0,0.938244047619048,-28.6261737416849,-22.0704681277636,0.914673052772765,19.5635917691195,-7.97718554070568,0.321197571107611,0.740363363294878,47.9027693288587,-3.45021333965165,0.482173651647637,0.887188979694135,23.5595398424933,-6.77306454490131,0.336495182076266,0.958591223667509,12.7258661373732,-10.9850512137637,0.233480375791653
418,B4_K06_I03-04-05-06-07-09,Branch4,6,6,3,1.64038820320221,1,0,0.946428571428571,-28.5644744258783,-23.0281393883328,0.912866433178918,20.4492796751374,-7.89033611043859,0.312988564192304,0.757673727463598,46.576633093334,-3.70739509753656,0.455561939255044,0.899269022833234,22.8196498730458,-7.25714749352782,0.323337825527552,0.946438416807701,15.65079135419,-9.8297628453646,0.262426658173359
419,B4_K06_I03-04-05-06-08-09,Branch4,6,6,3,1.62089605899677,1,0,0.951636904761905,-28.6561369555816,-23.2843950463131,0.91862766864304,21.4084849375734,-8.21259209306558,0.293387671847161,0.733085787066379,48.7652293216603,-3.34855141964389,0.456792441877167,0.903762102054426,25.9104037331183,-7.44421138693676,0.311729348492772,0.951447817094432,16.1913802927361,-10.2359164509296,0.237898573032767
420,B4_K06_I03-04-05-07-08-09,Branch4,6,6,3,1.63299316185545,1,0,0.947172619047619,-28.5144735234478,-23.3512540396832,0.927288894602806,21.3974885655478,-8.56944478319357,0.29144028803412,0.742437440500088,46.9074411234427,-3.4993740553053,0.472660535607575,0.90367229793886,24.8099396923631,-7.4298705673345,0.322272241799348,0.95027431299188,16.129906879929,-10.1470942625992,0.244001864749769
421,B4_K06_I03-04-06-07-08-09,Branch4,6,6,3,1.62089605899677,1,0,0.95014880952381,-28.639843447534,-23.3487389330066,0.911264133690216,21.1110492888624,-7.77580111658664,0.309198975374072,0.745535200429557,46.4582735541994,-3.52462713026129,0.454528998365403,0.894524850198201,24.3929119457775,-7.1069867510405,0.32253170674636,0.946901667089518,16.8898180152915,-9.86543978675097,0.251681887171573
422,B4_K06_I03-05-06-07-08-09,Branch4,6,6,3,1.64038820320221,1,0,0.956845238095238,-28.7641018178957,-23.1371164749966,0.930397159959119,19.3057190554729,-8.83736010381796,0.279131799170472,0.764221375222874,47.8654280585724,-3.80945183859869,0.455039549706854,0.909635903316049,23.6709551565989,-7.69003677294928,0.290692160561849,0.955298204325841,14.6025061265638,-10.5877131554763,0.224056304119532
423,B4_K06_I04-05-06-07-08-09,Branch4,6,6,3,2.03964463712676,1,0,0.941220238095238,-28.5975824342552,-22.4292118348592,0.903335027714346,24.0769589013245,-7.41405255482617,0.306601252411357,0.723224658771754,47.1144322188264,-3.21673567875493,0.479043782408745,0.87507532299247,28.1030369718807,-6.3866188363077,0.333515216827525,0.930083358195305,18.9970820289276,-8.7405792528367,0.284151353156096
424,B4_K07_I01-02-03-04-05-06-07,Branch4,7,7,3,1.59383575808277,1,0,0.962797619047619,-27.913549123841,-23.4656926292605,0.941203364455021,17.1709966492885,-9.62546569865106,0.258194572398349,0.771104865713215,45.0389303197844,-3.92594452020526,0.452578568978445,0.912916325124559,22.8854914415083,-7.8861442479965,0.325279636605899,0.989563966888515,7.39940573922742,-16.8356826687774,0.109371908950762
