MethodIndex,MethodId,Branch,StateCount,UniquePhaseCount,PowerDesignRank,PowerDesignCondition,Recoverable,Canonical,MedianValidFraction,MedianTrainingFitNmseDb,MedianHeldOutFitNmseDb,Branch1Coherence,Branch1PhaseRmseDeg,Branch1ComplexNmseDb,Branch1MagnitudeNrmse,Branch2Coherence,Branch2PhaseRmseDeg,Branch2ComplexNmseDb,Branch2MagnitudeNrmse,Branch3Coherence,Branch3PhaseRmseDeg,Branch3ComplexNmseDb,Branch3MagnitudeNrmse,Branch4CanonicalCoherence,Branch4CanonicalPhaseRmseDeg,Branch4CanonicalComplexNmseDb,Branch4CanonicalMagnitudeNrmse,ValidDoaCount,MedianDoaAngularErrorDeg,ValidLocalizationCount,TwoStationValidCount,TwoStationMedianErrorM,TwoStationMinErrorM,TwoStationMaxErrorM,TwoStationMedianRayRmsM,ThreeStationValidCount,ThreeStationMedianErrorM,ThreeStationMinErrorM,ThreeStationMaxErrorM,ThreeStationMedianRayRmsM,FourStationValidCount,FourStationErrorM,FourStationRayRmsM,FourStationEstimatedY_M,ForwardLocalizationCount
147,B4_K04_I02-03-04-08,Branch4,4,4,3,2.86467557480933,1,0,0.906994047619048,-31.5229622634608,-21.2185072685795,0.854045720819086,33.0895868670993,-5.67966020947937,0.367958616950436,0.68983658475098,54.7284813896772,-2.84736268195104,0.515847682149273,0.817956309418104,38.2723847713588,-4.80388990224985,0.38444781584224,0.889178612450894,28.7356100085161,-6.79560610839834,0.321519116748004,4,10.1786437973772,11,6,1.21350263166449,0.713498157729556,1.7757404628849,0.189749413338946,4,1.13904604131189,0.766735826510057,1.38371839246324,0.251743950584818,1,1.16986484556003,0.271211953457925,1.95265746850382,11
148,B4_K04_I02-03-04-09,Branch4,4,4,3,5.35659130799869,1,0,0.863839285714286,-31.6621957543355,-17.1878303002678,0.759662091476005,52.2694306760367,-3.74688204028994,0.439240712929143,0.626827415877228,62.60439802005,-2.22120461398308,0.559774051668229,0.715522579281318,55.3167725523797,-3.1374180873701,0.469296720300573,0.770269909767652,50.1118052704701,-3.91957642983741,0.433617746433651,4,10.0500013251037,11,6,1.18831655512356,0.655612869180878,1.72488609006024,0.160525348215644,4,1.14282956273191,0.713871984644009,1.35197974425026,0.23912310485118,1,1.15802828836178,0.256899763537206,1.96578997691346,11
149,B4_K04_I02-03-05-06,Branch4,4,4,3,3.20041258076506,1,0,0.871279761904762,-32.0983334317898,-19.8905658093359,0.801937760756465,38.9008441803708,-4.48046441180704,0.461612508630842,0.636365283508274,52.5583237953197,-2.25461206879109,0.590606666533187,0.777342624100505,42.3103363700079,-4.04395773750499,0.488872123010074,0.818825081761938,36.0238049722982,-4.82303039594179,0.428460913440144,4,10.0647225988354,11,6,1.13819705265713,0.726674806787496,1.56590469181899,0.171848852684679,4,1.03250323987114,0.804770481808849,1.25596192284138,0.218551909126829,1,1.08045948124822,0.238407117700261,2.04591368156285,11
150,B4_K04_I02-03-05-07,Branch4,4,4,3,1.84282769753824,1,0,0.916666666666667,-32.144545656362,-22.1416211896323,0.886061948801621,24.3629467070234,-6.71030074531768,0.371382843070742,0.727841425401218,46.0006929636576,-3.29288630231244,0.50664696552523,0.864455044492669,29.8101739086202,-6.01674284774471,0.3872186527787,0.922793036677626,20.7165159452797,-8.3027962277781,0.310922003596062,4,10.3607149843429,11,6,1.2134029373416,0.713849721487072,1.7330235271305,0.17995978231627,4,1.13030316156763,0.803547051839336,1.35955215158183,0.246480342638925,1,1.15649983293284,0.267854703529665,1.96662767658082,11
151,B4_K04_I02-03-05-08,Branch4,4,4,3,1.71198246026788,1,0,0.930059523809524,-31.8118476004676,-22.793065257763,0.888438255251864,24.702309073674,-6.85487469152538,0.332749542931904,0.70056185738683,47.5830947157517,-2.94044508329835,0.507289946011772,0.85567549266486,32.5377644600577,-5.78970155338306,0.347723223905402,0.928244964179338,21.8512980780217,-8.59287656956358,0.236679273271916,4,10.1700624687376,11,6,1.20481838100761,0.712060553942608,1.73327026474264,0.204263794918007,4,1.12523185044622,0.787391894952715,1.40306661761652,0.258330627107673,1,1.14517697847841,0.268823863687974,1.97784666131484,11
152,B4_K04_I02-03-05-09,Branch4,4,4,3,2.86467557480933,1,0,0.901041666666667,-31.7460053936664,-21.2188462901573,0.823481381204562,35.4625582192338,-4.93765717353531,0.367768285564631,0.67133071902743,54.5580540112014,-2.60385042014385,0.522938725601628,0.821612621910024,38.445542532137,-4.9068013272052,0.399829118191666,0.852029640573118,33.6146298116499,-5.62436332936377,0.358622404966609,4,10.0788681814035,11,6,1.19327817338192,0.697509685436909,1.73286228505779,0.19101470431372,4,1.11069949745869,0.766657046138214,1.36972285884317,0.246354998798252,1,1.14399736072608,0.262281180095487,1.98027234763676,11
153,B4_K04_I02-03-06-07,Branch4,4,4,3,2.41421356237309,1,0,0.879464285714286,-31.9097192750731,-21.0098061901092,0.801172873082142,31.8893081214056,-4.55533539267739,0.489757505806354,0.676919942436649,52.3195103933565,-2.67108949474658,0.56908302919635,0.792624644365988,32.3240072831839,-4.31002966957962,0.501571348973003,0.850641071144365,30.9059501805277,-5.59572677743625,0.431068163341673,4,10.081218973642,11,6,1.12503019910893,0.739614369551997,1.6192743617383,0.127483397185973,4,1.03565545441218,0.800515053471509,1.24997961562027,0.220797077420146,1,1.07843483549177,0.236447597622035,2.05387727838526,11
154,B4_K04_I02-03-06-08,Branch4,4,4,3,1.84282769753824,1,0,0.927083333333333,-31.6210104144407,-22.8229148897505,0.883022850350706,24.1444927269297,-6.61528368621422,0.358578151199609,0.712789653114151,50.5372353082653,-3.08099476843973,0.520619209492769,0.868493582974917,29.4620185822235,-6.10667817083827,0.375634605909936,0.925568779770159,19.867739627557,-8.44459305101843,0.282088253221593,4,10.0204945012197,11,6,1.16537259496126,0.725178967682079,1.67942683308741,0.178516065578897,4,1.08570979954809,0.783075869132144,1.31070148285237,0.235445008953995,1,1.11831728986302,0.255950073876649,2.00612937603161,11
155,B4_K04_I02-03-06-09,Branch4,4,4,3,2.03950773330884,1,0,0.918154761904762,-31.6054150422814,-22.3363367134169,0.862565187270045,29.5708254634576,-5.96144378689104,0.342860180209791,0.720265449707394,50.9658175527356,-3.17849327650592,0.500739698029122,0.86377770087543,30.2215062136324,-6.01139480296769,0.38597132287335,0.889443906090162,26.2474395748033,-6.81505504812051,0.33918048448156,4,10.0950575471192,11,6,1.19407429794781,0.713498157729556,1.7497218815155,0.178041944487565,4,1.13500220195597,0.766416318934608,1.35872113779756,0.241769341464595,1,1.15622464582827,0.26201973742854,1.96784053059444,11
156,B4_K04_I02-03-07-08,Branch4,4,4,3,3.20041258076506,1,0,0.873511904761905,-31.2503124952398,-20.840234642292,0.802919816110139,33.4133687551722,-4.50311337184102,0.449623912153693,0.651250308923121,54.6244372974228,-2.40211428629567,0.569783745388386,0.777681384441266,42.2902441173282,-4.04053795829725,0.477393796137337,0.85902500468485,28.9423608898334,-5.81947739847335,0.428177953625856,4,10.2019917732949,11,6,1.18562343319942,0.715391713390835,1.65806799708756,0.191199833448755,4,1.061546517431,0.733175198686755,1.31799585006962,0.250562679970536,1,1.13528840665714,0.263510777660916,1.98595545654298,11
157,B4_K04_I02-03-07-09,Branch4,4,4,3,2.86467557480933,1,0,0.898809523809524,-31.4379626699134,-21.4447429373221,0.859586681776829,32.0372585373788,-5.85590855959472,0.363742186960959,0.713639889728932,53.5058703320842,-3.11841396460582,0.524131068303627,0.842629264087655,34.1030116169297,-5.3813128629759,0.387852253895165,0.869752587079782,28.0565294360365,-6.21817378189849,0.351405138106712,4,10.3384533657846,11,6,1.17060249736505,0.703181524945366,1.60050267757225,0.168037540541566,4,1.04747249871131,0.736359633618338,1.28238152284673,0.237067844177415,1,1.10853431201531,0.256950038271839,2.01473164690609,11
158,B4_K04_I02-03-08-09,Branch4,4,4,3,5.35659130799869,1,0,0.870535714285714,-31.5224948780222,-17.6983193363202,0.781214995303769,43.8508234393814,-4.11470816577724,0.425484330986862,0.63963051219305,59.7647704652512,-2.296325664289,0.555987061658378,0.763459675792225,45.7529341593159,-3.83249099212638,0.44656230031026,0.775513765826001,44.1014649249357,-4.02273776658955,0.427442172061049,4,10.3250598908248,11,6,1.15492533681086,0.731419843131478,1.63038622173511,0.13269911695987,4,1.04042267125283,0.780948834635376,1.2598863205026,0.231380078014526,1,1.08523582486755,0.248286056093956,2.04590363718502,11
159,B4_K04_I02-04-05-06,Branch4,4,4,3,2.86467557480933,1,0,0.902529761904762,-31.3432400850227,-20.731556758698,0.809726227789065,35.257266891239,-4.64106569145898,0.417674083627397,0.632900948359073,53.9618995937098,-2.23036163116103,0.566506558389357,0.770984580438535,39.7664408666838,-3.99418269221864,0.439956073964475,0.853061676395969,32.067257301358,-5.65376072534715,0.380573893493359,4,10.3043506203277,11,6,1.21652286500228,0.716264039846674,1.79402333012412,0.14665725406999,4,1.16180961175867,0.770629731973777,1.3915760128067,0.240275328534256,1,1.19293065364074,0.260252769901463,1.93230570590776,11
160,B4_K04_I02-04-05-07,Branch4,4,4,3,1.71198246026788,1,0,0.925595238095238,-31.1313657711564,-22.4726130953185,0.894235902319335,23.5490620655466,-7.0200655585416,0.347831031894558,0.695805573155664,48.6250836114309,-2.8887359745085,0.521243176647129,0.854990279294073,29.3004466298299,-5.77994473744831,0.398525121355903,0.923017588324673,19.6979578656214,-8.33171303686936,0.292380193577407,4,10.346803246748,11,6,1.21760342005473,0.728655974721678,1.75133943639163,0.172028395338023,4,1.15036620945996,0.78113536831235,1.3776329251216,0.245845241877191,1,1.17680746561252,0.264444493964335,1.94566213360413,11
161,B4_K04_I02-04-05-08,Branch4,4,4,3,1.84282769753824,1,0,0.927827380952381,-31.3275519125761,-22.6134640195909,0.882274827706232,26.5884809687733,-6.60930440061411,0.315965255072511,0.691898761393836,50.6397748968968,-2.83814848568321,0.511492289154951,0.863866240463405,31.5081151624852,-5.95965751906099,0.36972498527524,0.927635173468642,23.8269305257058,-8.56774115523196,0.248254823556949,4,10.1786437973772,11,6,1.22423337376152,0.712699835251943,1.79961225504371,0.204168122665332,4,1.14825107139497,0.776277785842354,1.42351881163792,0.262715702170139,1,1.17273282144996,0.278295994672935,1.94929559583857,11
162,B4_K04_I02-04-05-09,Branch4,4,4,3,3.20041258076506,1,0,0.878720238095238,-31.1715625326088,-20.3615448328721,0.792633946036521,42.4113948281981,-4.30556824343736,0.415032806954206,0.616159377536902,59.1118627537336,-2.07636712692759,0.545197696778263,0.757460656169828,46.4107733109098,-3.70696858870635,0.454773268364977,0.809759078796995,42.4731577865129,-4.65549366577135,0.393678498914482,4,10.0543439417124,11,6,1.21409270086974,0.689649273509125,1.82377332930818,0.189972059745935,4,1.17161015534103,0.734636867234575,1.41074374254808,0.257735198421623,1,1.18073456834988,0.273784315940139,1.94306019383132,11
163,B4_K04_I02-04-06-07,Branch4,4,4,3,1.84282769753824,1,0,0.919642857142857,-31.6459327587808,-22.1927051679197,0.85014817686412,28.0824460160768,-5.80682575501799,0.414971984316116,0.690196661703625,50.3128949650442,-2.81958650329018,0.535829875249069,0.833566281281654,30.4094103550628,-5.2783758962515,0.421569594032632,0.902772458423905,23.8578312530027,-7.55515460499619,0.35442381703851,4,10.2625953148701,11,6,1.20558039218859,0.74200374836253,1.76913480682606,0.144191032592069,4,1.14966208430056,0.781073300619575,1.3734021480202,0.236656520154338,1,1.18295683801354,0.254673274109005,1.94197429549355,11
164,B4_K04_I02-04-06-08,Branch4,4,4,3,1.4142135623731,1,0,0.94047619047619,-31.9709859469121,-22.9690202236688,0.903498267008519,25.0463899294476,-7.43123713692936,0.315578916845244,0.7018074643652,51.317217986679,-2.94911075150663,0.506509105861651,0.882922856412318,31.6278074475368,-6.58914220260848,0.333492265443793,0.943464540226269,19.8086102346097,-9.71360598533094,0.231432346089025,4,10.0950575471192,11,6,1.18423431106425,0.725953355419812,1.68896159498441,0.204006224833654,4,1.09143303817336,0.776762416605577,1.35984309036781,0.256844771153658,1,1.12699431356747,0.266290266252578,1.9953991409745,11
165,B4_K04_I02-04-06-09,Branch4,4,4,3,1.84282769753824,1,0,0.925595238095238,-31.4291094600715,-22.732493426359,0.854476186798229,31.7462880522666,-5.78357052955432,0.36359018377673,0.695948752707058,53.8749896055831,-2.87693253293796,0.513125087553752,0.843470340257338,34.7088261562829,-5.42910699787796,0.384156939911287,0.896559055539028,28.8075453723703,-7.07615807230183,0.313867844621826,4,10.1786437973772,11,6,1.21853356825932,0.715567954044912,1.81049195565461,0.171097920581521,4,1.18781789364984,0.744668045499261,1.4043739538204,0.252945848237037,1,1.19435043899165,0.269131887150671,1.92837862009664,11
166,B4_K04_I02-04-07-08,Branch4,4,4,3,1.84282769753824,1,0,0.918154761904762,-31.6282078889555,-22.5129582367346,0.889637427887373,28.9800005085904,-6.82426550052959,0.323218532683854,0.706084141426765,50.083540638765,-3.00985764351835,0.506691864728656,0.851760461259085,32.7508245588897,-5.62753175522388,0.365469927420434,0.930057994503741,25.400628575722,-8.69782768876926,0.25920540435221,4,10.2953158287164,11,6,1.22580611485652,0.715567954044912,1.76613234603838,0.196440897066438,4,1.12342757519745,0.746477775305607,1.38865737709201,0.25881279507921,1,1.17945123794837,0.274753351150168,1.94146625414845,11
167,B4_K04_I02-04-07-09,Branch4,4,4,3,1.71198246026788,1,0,0.927083333333333,-31.3544515464205,-22.8297483742866,0.885099928105571,28.7611911858395,-6.66347725045127,0.357966852408212,0.708171696636221,50.382753133684,-3.02788079243294,0.504005358710131,0.86804470863925,29.499794880201,-6.13734794859987,0.37075962723644,0.91608589374586,23.9749047407556,-7.94762165682672,0.295808069173432,4,10.2528632022961,11,6,1.21731001893035,0.715567954044912,1.77245166015962,0.175869482191582,4,1.15555575393458,0.746182446922324,1.39004122220958,0.246913418070868,1,1.18389063366911,0.266669911992068,1.93846560565184,11
168,B4_K04_I02-04-08-09,Branch4,4,4,3,2.86467557480933,1,0,0.916666666666667,-31.450090637373,-21.4518685692988,0.867988457631204,33.0831468685211,-6.08274901990452,0.346615091674471,0.687416838354477,53.3476110934528,-2.80707343513435,0.538683673377855,0.832544963692952,36.123756622877,-5.15091418639313,0.390617768523067,0.878971588376768,33.1777737414092,-6.44907765930624,0.333327780610165,4,10.3165100506532,11,6,1.21189717467387,0.716264039846674,1.7264456536567,0.193486907574824,4,1.10096290611523,0.768824245561213,1.35777964994035,0.252839810303161,1,1.15719470150125,0.272779808482693,1.96430971838384,11
169,B4_K04_I02-05-06-07,Branch4,4,4,3,2.03950773330884,1,0,0.907738095238095,-31.7925634319727,-21.8074192731722,0.852336252216256,33.5476082551737,-5.65788505841956,0.410539576459718,0.700649005600729,46.6661596172029,-2.95200789706256,0.54931630231775,0.822764578251073,35.5095391683651,-4.96351025215287,0.419606432575173,0.876753857125497,28.8169265349099,-6.36854139779839,0.34697258553646,4,10.4782217331329,11,6,1.22705895070155,0.714214141627895,1.77963116575917,0.147454870696952,4,1.14268851389059,0.79948617760615,1.38406379407011,0.243085883961794,1,1.18066262499371,0.263752359934178,1.94508622047954,11
170,B4_K04_I02-05-06-08,Branch4,4,4,3,1.84282769753824,1,0,0.93452380952381,-31.909766654332,-22.6121344402385,0.878678391175535,28.4062839624351,-6.52625977894275,0.335946605229545,0.699738394779815,49.4918479971452,-2.92164033603859,0.52457544557622,0.864301448348668,32.2055368216191,-6.01113979807027,0.371072009796056,0.923947695390375,26.0345723330446,-8.4281652267027,0.273935199434035,4,10.0543439417124,11,6,1.17179227388863,0.712060553942608,1.69765936773554,0.168363100426793,4,1.1214435090775,0.783886278740159,1.32340291167882,0.233216211534576,1,1.13002742780939,0.2519078864375,1.99579921313153,11
171,B4_K04_I02-05-06-09,Branch4,4,4,3,2.4142135623731,1,0,0.895089285714286,-31.6592018370139,-21.4677280096047,0.793753952284523,40.3456942421266,-4.34227139737427,0.410212197459843,0.668707237615306,56.629936954976,-2.58044411430162,0.543758036006627,0.789508679548593,43.4535268805943,-4.2493391868625,0.43346423177289,0.823266788618155,38.6541153288441,-4.91965249946304,0.386518955597641,4,10.2215498867692,11,6,1.20241930983109,0.713849721487072,1.73930258141008,0.175188259803923,4,1.14663052769549,0.804659031425454,1.36042263468548,0.238166986652476,1,1.15445316398766,0.258508461298507,1.9707484844984,11
172,B4_K04_I02-05-07-08,Branch4,4,4,3,1.71198246026788,1,0,0.93452380952381,-31.4377299424324,-22.8439365480646,0.900219135407231,24.3354498527236,-7.24952878218144,0.337613770275273,0.721470400636022,49.0929346161856,-3.20271362619587,0.511780814425707,0.8669625016394,26.6585069537022,-6.1123054719408,0.365840160889751,0.942475186638763,22.9229127220134,-9.53062152896864,0.254961750841039,4,10.3695990847101,11,6,1.23561091166868,0.712699835251943,1.78692469589793,0.179579478756745,4,1.17204259383073,0.781632891500475,1.39893487923082,0.246407693387554,1,1.19350549638696,0.268074191673616,1.92886437246274,11
173,B4_K04_I02-05-07-09,Branch4,4,4,3,1.84282769753824,1,0,0.927827380952381,-31.4413056590624,-22.73866112467,0.88594389700662,28.0118529358404,-6.67710125805906,0.348941082250723,0.744031092919738,46.7651433430637,-3.51280003149559,0.473024488096967,0.87463456818805,30.5434543002462,-6.29172535486903,0.344790509031215,0.912759207191679,27.4485848226729,-7.77620797446669,0.293363918232904,4,10.4638371022009,11,6,1.2105660482033,0.714214141627895,1.69076703431592,0.169465445109061,4,1.12080845665628,0.802004708323986,1.34079107412854,0.238685934191221,1,1.15441768114301,0.259495723146066,1.96894613233567,11
174,B4_K04_I02-05-08-09,Branch4,4,4,3,2.03950773330883,1,0,0.930803571428571,-31.6326874008248,-22.4096498649407,0.873687649250974,29.4864719149582,-6.25950529252073,0.330004406986047,0.698591242577062,51.8094788471325,-2.92813443205682,0.497825802446803,0.85511785861911,33.733616050767,-5.70824732204284,0.365054131520662,0.904877160407255,29.1560130544284,-7.42227891521212,0.31254832189038,4,10.2625953148701,11,6,1.20853144122397,0.713849721487072,1.73814614301123,0.183449433321166,4,1.13285637583911,0.805162796310433,1.36677558704778,0.240452505195249,1,1.15477799284287,0.262738654858882,1.96951545923515,11
175,B4_K04_I02-06-07-08,Branch4,4,4,3,2.86467557480933,1,0,0.899553571428571,-31.3575683478798,-21.4181010908344,0.833949816139279,36.7291960783901,-5.18598528408185,0.413544903523831,0.681267478965764,52.3754412227351,-2.72107689112303,0.537515223517501,0.826227587264007,34.8595654518819,-4.98670673662978,0.419883549687959,0.897221967028963,31.8321624838081,-7.10280970027577,0.36586132026921,4,10.2111078968385,11,6,1.17376704797186,0.702039795821764,1.63188985176114,0.182134472543107,4,1.05379747788484,0.747177568270679,1.29851640100284,0.238019963916403,1,1.11897803608433,0.257268206754224,2.00431769170248,11
176,B4_K04_I02-06-07-09,Branch4,4,4,3,3.20041258076506,1,0,0.876488095238095,-31.4390651209817,-20.6233117748732,0.776044255437398,45.8307566584332,-4.00712194429631,0.447368049270359,0.664414550312264,55.324611573665,-2.53415026495698,0.564876536311028,0.783457754575287,45.4276575004948,-4.13253123985084,0.451554958984855,0.80810426981963,40.9526064839321,-4.61628107914772,0.436975262761511,4,10.2650226326216,11,6,1.18882917432251,0.690820712761352,1.6821393153053,0.178778508347081,4,1.08038277633466,0.723937086375398,1.32270651838601,0.244234978356941,1,1.1390350263013,0.26657384624322,1.98356674359033,11
177,B4_K04_I02-06-08-09,Branch4,4,4,3,2.86467557480933,1,0,0.909970238095238,-31.6331055121317,-21.4853655695645,0.849065514585673,33.1248334331433,-5.55856807698561,0.387714397427076,0.686216667485324,53.1966809000875,-2.77787517050543,0.505746330659599,0.837889198680788,35.2791633592432,-5.27079354167508,0.39827793833941,0.873622861912802,30.7146290754365,-6.25715579935403,0.353990601237293,4,10.0447460106174,11,6,1.19871374934591,0.68937207223787,1.74569084684463,0.191697516676673,4,1.10834321441849,0.735123960305394,1.37145554937127,0.252188306514633,1,1.15458373374227,0.268193959338761,1.96766406470188,11
178,B4_K04_I02-07-08-09,Branch4,4,4,3,5.35659130799869,1,0,0.857886904761905,-31.52833290797,-17.5166773899933,0.713867869670887,48.2695433772976,-3.17307011838722,0.517654324291518,0.601761506865469,61.9118557814928,-1.99239447042629,0.595376608210494,0.712234231047406,49.4474065989654,-3.10191874457967,0.540720364087266,0.717145942756211,46.1104237632315,-3.17492554428651,0.503941012252462,4,9.98383745152462,11,6,1.18335676385176,0.67346829552908,1.68994280955473,0.207584125062533,4,1.07882566112009,0.697677871611121,1.36509884414101,0.265627449281496,1,1.12950071605781,0.27109761862796,1.99153485716674,11
179,B4_K04_I03-04-05-06,Branch4,4,4,3,5.35659130799869,1,0,0.831845238095238,-31.1916634417359,-16.6039557954535,0.683272627496321,47.0798590265345,-2.73407534443236,0.572359530545005,0.551751826794955,64.161578677499,-1.57982046028413,0.651854048377487,0.670346023210721,49.805957021486,-2.59384831619489,0.60347202561743,0.699868924882363,44.0797607187129,-2.92398378674284,0.569101414965735,4,10.2625953148701,11,6,1.20975041147307,0.713849721487072,1.794472398146,0.137254876293118,4,1.14435870263165,0.805162796310433,1.39172518558902,0.233037173388551,1,1.1888285379281,0.254296316286538,1.93839240952013,11
180,B4_K04_I03-04-05-07,Branch4,4,4,3,2.86467557480933,1,0,0.877232142857143,-31.0205484687987,-20.6179973180059,0.84204333901245,29.6752576738273,-5.40878912801206,0.444588484734364,0.655374146919081,49.9218056552485,-2.44255421541758,0.580541719882147,0.821651673279142,32.5405010564654,-4.89079037048389,0.460295416100536,0.87060867587735,25.0932554109182,-6.19471361916025,0.423578921746904,4,10.1700624687376,11,6,1.19879004258556,0.72410334498323,1.74120817046634,0.169843677478013,4,1.15371025521042,0.804784488286935,1.35834450941376,0.237013943771323,1,1.15689726650876,0.25529615178295,1.96799201431323,11
181,B4_K04_I03-04-05-08,Branch4,4,4,3,2.03950773330883,1,0,0.907738095238095,-31.1748554185141,-22.0671789867207,0.845112553531488,29.8375021109081,-5.65571299360204,0.395397319462387,0.673018810776821,52.7568988390949,-2.62050121845751,0.565614771915908,0.81502400973428,32.6251656718224,-4.76828418086701,0.418805653115157,0.896018443877746,23.8268754037576,-7.12379976689273,0.338287669383244,4,10.0392807102746,11,6,1.17898908039974,0.710795153903945,1.6767436135899,0.214125721461842,4,1.08929521328504,0.766713365909311,1.42518782182719,0.264284303847144,1,1.11633418375863,0.265937857201832,2.00651444052353,11
182,B4_K04_I03-04-05-09,Branch4,4,4,3,2.86467557480933,1,0,0.895089285714286,-31.0440305109439,-21.1933626240718,0.835735094989179,38.2502307419066,-5.20724529739997,0.387584082722377,0.665021293896991,56.3033199101206,-2.5358629621098,0.525898637346701,0.812882286210681,38.6006230467422,-4.69515496979531,0.409654880827122,0.841958911192709,34.3006067329875,-5.36141361193533,0.393223666313757,4,10.0346953765213,11,6,1.21230153549134,0.686494070002084,1.77242663807874,0.213260874357414,4,1.1325171696563,0.733405958064843,1.44151631819946,0.272460216891805,1,1.15834250615707,0.279198309929613,1.96243890598866,11
183,B4_K04_I03-04-06-07,Branch4,4,4,3,3.20041258076506,1,0,0.869047619047619,-31.5090331605145,-19.5671031554822,0.782212761063392,34.3467917045597,-4.11381997075844,0.525085551942044,0.636313330994037,55.3697441791125,-2.25996586282717,0.613184438541439,0.761840045202804,38.8113571882007,-3.77473940562733,0.53151651782632,0.819369507412926,31.4388631257727,-4.89128101732461,0.473878523076733,4,10.0901521392758,11,6,1.22141713679076,0.725953355419812,1.81363716120439,0.208656684975279,4,1.16769415362123,0.778678179218489,1.47778738457595,0.26799437090954,1,1.17206897939605,0.275626746986403,1.95054687817633,11
184,B4_K04_I03-04-06-08,Branch4,4,4,3,1.84282769753824,1,0,0.923363095238095,-31.8570338672009,-22.2269089482555,0.86648779546439,26.1436465168243,-6.15538578089251,0.379637191949409,0.696516613587417,51.3509919120538,-2.88542810842455,0.52897738922719,0.84181695383483,29.3933677075054,-5.42890609385146,0.403492625822527,0.913648714638989,21.2162038304941,-7.86126947123831,0.299363467785932,4,9.77318359899778,11,6,1.16288321127788,0.711708501180954,1.73641083678131,0.21061347070727,4,1.09102631085976,0.750163225438612,1.4204483373377,0.265721122288371,1,1.11380506026022,0.27121349460701,2.01045521040688,11
185,B4_K04_I03-04-06-09,Branch4,4,4,3,1.71198246026788,1,0,0.927083333333333,-31.4301905606906,-22.7234479944993,0.871068261043593,28.2550689086527,-6.23163289488767,0.365371437032681,0.696325597318483,51.4725842200207,-2.88259257047114,0.516011770464656,0.853089150588519,30.9352787961999,-5.71095028276904,0.376892863261389,0.89878475439489,25.0769952032992,-7.16379689337192,0.325032371844904,4,10.1607963603367,11,6,1.2157023287144,0.700885714928496,1.766425404431,0.18135374475134,4,1.14860330661373,0.759213518664981,1.38017656428142,0.24517766721621,1,1.17538858280642,0.265502960368869,1.9466522486907,11
186,B4_K04_I03-04-07-08,Branch4,4,4,3,2.41421356237309,1,0,0.869791666666667,-32.076632338325,-20.7050349089943,0.821439201580525,37.2238078649778,-4.94065432311379,0.425486267137543,0.683646273763147,54.0259523339849,-2.75248287708678,0.530064962623728,0.79676643379959,39.0615967929676,-4.38258745543996,0.455136812395993,0.856720116993559,32.383305143352,-5.75884647756799,0.391359875551186,4,10.0259860719951,11,6,1.21701488977289,0.686014995691334,1.80104393900888,0.192350721128126,4,1.14572311725827,0.708271332522433,1.40022517416495,0.258626062500481,1,1.18220793529024,0.274738786343026,1.93854218342885,11
187,B4_K04_I03-04-07-09,Branch4,4,4,3,1.84282769753824,1,0,0.919642857142857,-31.4995038680368,-22.5116054458153,0.866357555702753,31.1588887143631,-6.08344821607327,0.380684825482453,0.708832006438753,49.0851145188129,-3.04095162476123,0.509449102738383,0.846541448149411,30.8407154128631,-5.52717500742789,0.380432946038235,0.889432687662828,26.405103854154,-6.82531263441652,0.352374725245999,4,10.2450042922147,11,6,1.21772254874632,0.714388587656864,1.74630469713864,0.179049208165336,4,1.13736766280474,0.758684958739815,1.36970837762968,0.243836798050167,1,1.17558591208726,0.265858494887791,1.94525280842194,11
188,B4_K04_I03-04-08-09,Branch4,4,4,3,3.20041258076506,1,0,0.87797619047619,-31.2240637592957,-20.8004255235613,0.808282860941171,39.3515303641804,-4.60228714756723,0.445501644875583,0.663285183417935,58.5935415583879,-2.51780964924457,0.541197503246369,0.791588875234897,43.1724684917749,-4.28028109839235,0.426265801752915,0.835095001779496,36.6624260591634,-5.20705455306081,0.38799086023671,4,9.93831703612,11,6,1.19337481113052,0.699397918012305,1.76602574422227,0.199975025226999,4,1.11203516495114,0.770002299189587,1.38684937693185,0.257263861887672,1,1.14147654739322,0.273566666548453,1.98111813746198,11
189,B4_K04_I03-05-06-07,Branch4,4,4,3,2.86467557480933,1,0,0.879464285714286,-31.8896483944336,-20.4290486833884,0.78486380606001,28.782825591519,-4.16280919629436,0.519417620571641,0.675892427267119,50.1420871067595,-2.65071327749423,0.594691412698331,0.772238253591125,33.2034659206827,-3.96243588546258,0.527555491763718,0.828921738124192,27.6534523389457,-5.04633146980304,0.491479821813113,4,10.1563700549,11,6,1.17414295542818,0.713646190707673,1.69602585877741,0.159049956829723,4,1.13007464537981,0.804444355135374,1.32533288960906,0.240675977491039,1,1.12628020621574,0.254062784875837,2.00008411556493,11
