PipelineIndex,MethodIndex,MethodId,Branch,Estimator,StateCount,UniquePhaseCount,ObservationIndices,PhaseSetDeg,ResponseRecoverable,StationCount,Stations,LocalizationValid,FailureReason,EstimatedX_M,EstimatedY_M,EstimatedZ_M,ErrorM,RmsRayDistanceM,GeometryConditionNumber,MinimumForwardRangeM,AllRaysForward
4286,390,B4_K06_I01-04-05-06-07-08,Branch4,PowerREV,6,6,1/4/5/6/7/8,0/135/180/225/270/315,1,3,L1-L2-L3,1,,-0.037074242891774,1.73333881503968,1.48294136145479,1.35727486803999,0.224905427213036,8.99760060821377,1.71763501567568,1
4287,390,B4_K06_I01-04-05-06-07-08,Branch4,PowerREV,6,6,1/4/5/6/7/8,0/135/180/225/270/315,1,3,L1-L2-L4,1,,-0.2912619745056,1.98143001032158,1.43559131027747,1.14800236895238,0.264937267269279,4.95084144253256,2.17073715051569,1
4288,390,B4_K06_I01-04-05-06-07-08,Branch4,PowerREV,6,6,1/4/5/6/7/8,0/135/180/225/270/315,1,3,L1-L3-L4,1,,-0.263175128232976,2.404854115543,1.76308993263006,0.779680924327441,0.330648392140644,15.1523353831794,2.42008515116802,1
4289,390,B4_K06_I01-04-05-06-07-08,Branch4,PowerREV,6,6,1/4/5/6/7/8,0/135/180/225/270/315,1,3,L2-L3-L4,1,,-0.332168089133422,2.06916688161623,1.71442517677075,1.09472099251858,0.219678129315218,6.51018870972747,2.09147441878308,1
4290,390,B4_K06_I01-04-05-06-07-08,Branch4,PowerREV,6,6,1/4/5/6/7/8,0/135/180/225/270/315,1,4,L1-L2-L3-L4,1,,-0.264083346088208,1.95460470122525,1.55176524098316,1.16685137799764,0.266360855914781,4.30375940081977,1.96372796277025,1
4291,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,2,L1-L2,1,,0.356373920612069,1.39357657155252,1.43964530590133,1.73450209252617,0.0536540325798144,29.9657289583812,1.80253056702053,1
4292,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,2,L1-L3,1,,-0.0787349408699263,1.84964921071205,1.53053445681042,1.24322227475771,0.266855392244982,15.2465123784101,1.83891784827274,1
4293,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,2,L1-L4,1,,-0.270989012471112,2.25578479931556,1.48833291883326,0.877203606191862,0.282104296812132,4.67426010147073,2.43544523093202,1
4294,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,2,L2-L3,1,,-0.157989553348465,1.76381383539422,1.60634131610083,1.33979062456381,0.164984496016287,5.99965952697031,1.76515688718066,1
4295,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,2,L2-L4,1,,-0.429620687778621,1.97974676081275,1.58502186929989,1.19350949252715,0.1694326743328,2.70424392068314,2.12384135111015,1
4296,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,2,L3-L4,1,,-0.255258166116067,2.47115598349681,1.78569996883795,0.727838663664376,0.0161946920410957,18.3585464379952,2.48609429469727,1
4297,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,3,L1-L2-L3,1,,-0.0230323551500295,1.72454850550679,1.48046297214101,1.36578547680632,0.226083678599253,9.46288620027622,1.70664071643987,1
4298,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,3,L1-L2-L4,1,,-0.306405787011757,1.94601036225488,1.44410591903473,1.18563103277093,0.267577486932674,7.19119089594547,2.13251306275823,1
4299,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,3,L1-L3-L4,1,,-0.264448457382135,2.3916322828236,1.76165026697329,0.791271961599269,0.328849657752881,14.5744897472347,2.40693019881268,1
4300,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,3,L2-L3-L4,1,,-0.326243361896516,2.04508436949248,1.70947955454078,1.11452460261363,0.202965867090307,5.81575864432223,2.06654676576113,1
4301,391,B4_K06_I01-04-05-06-07-09,Branch4,PowerREV,6,5,1/4/5/6/7/9,0/135/180/225/270/360,1,4,L1-L2-L3-L4,1,,-0.267391532682199,1.95054852502347,1.5564252683617,1.17176435621076,0.264355649867577,4.26928062636423,1.95968535943552,1
4302,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,2,L1-L2,1,,0.353612239354061,1.38757168691915,1.43050685248581,1.74015317560028,0.0294276710517879,29.6743955899556,1.8008600631841,1
4303,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,2,L1-L3,1,,-0.0883875067814854,1.87906348981101,1.53780731576393,1.21474646580635,0.258764829244359,15.4601679166508,1.86946391416815,1
4304,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,2,L1-L4,1,,-0.272049577785669,2.26947522184222,1.49511077574357,0.864462716869885,0.268596875064477,4.69701904324261,2.44869481673905,1
4305,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,2,L2-L3,1,,-0.14893462445846,1.72961153396498,1.58688910307405,1.37127240806366,0.183473153346756,5.90293092623738,1.72936608034654,1
4306,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,2,L2-L4,1,,-0.434256418921434,1.95700703184043,1.56041947735561,1.2148671600292,0.188371537514631,2.68304574720513,2.1007050963809,1
4307,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,2,L3-L4,1,,-0.255366765560601,2.47044299774654,1.78235570615814,0.727177976010166,0.0195076632792514,18.3524973839894,2.48524642995441,1
4308,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,3,L1-L2-L3,1,,-0.0400995667574047,1.72377311344178,1.49148760729561,1.36684173979224,0.224138132481945,8.74899337561051,1.70811569577879,1
4309,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,3,L1-L2-L4,1,,-0.286561606035317,1.98860294817028,1.43335697414717,1.14001504934258,0.261380357207384,4.67416521307361,2.17984568450409,1
4310,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,3,L1-L3-L4,1,,-0.265537795762331,2.37961353268831,1.75286902037559,0.799438550098514,0.310482619185559,13.7754390306627,2.394703492152,1
4311,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,3,L2-L3-L4,1,,-0.328052522847923,2.03594057021874,1.70468960732616,1.12274555203084,0.224609108089829,6.08243097283588,2.05743033009493,1
4312,392,B4_K06_I01-04-05-06-08-09,Branch4,PowerREV,6,5,1/4/5/6/8/9,0/135/180/225/315/360,1,4,L1-L2-L3-L4,1,,-0.267148836422471,1.9595301469574,1.56074872340651,1.16319430742914,0.265466400418485,4.30818161190369,1.96878020759105,1
4313,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,2,L1-L2,1,,0.314007923176229,1.43919183311648,1.40962905641346,1.68283554963386,0.0384471558470963,31.4479435498704,1.86792534022157,1
4314,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,2,L1-L3,1,,-0.0781148175824543,1.83620881585691,1.5258905051353,1.25648898778184,0.266044042466201,15.0775523643444,1.82590175911235,1
4315,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,2,L1-L4,1,,-0.274346034793907,2.24007712695424,1.48855290930983,0.893177290810043,0.287876867858708,4.63668675533864,2.4189050656462,1
4316,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,2,L2-L3,1,,-0.151256467971613,1.76267133363268,1.58050574649835,1.3383426627299,0.187056394049011,6.01024331327459,1.76263656109503,1
4317,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,2,L2-L4,1,,-0.42250207428714,1.98178520257044,1.56149012615285,1.18761486839508,0.198838519777706,2.70906276167683,2.12711156333138,1
4318,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,2,L3-L4,1,,-0.255104980451627,2.47233151706416,1.78595069826991,0.726884246427546,0.00976864886101624,18.3670789472506,2.48729025071822,1
4319,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,3,L1-L2-L3,1,,-0.0481193070838315,1.74460234685595,1.48030561402952,1.34640193910975,0.226818772923104,8.79696565077489,1.72984909142351,1
4320,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,3,L1-L2-L4,1,,-0.276858118760559,2.02557874869041,1.42129790561658,1.10265000694846,0.266684566105798,4.59946995409615,2.21581963172424,1
4321,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,3,L1-L3-L4,1,,-0.262070447172349,2.41673096766774,1.77095535265181,0.771614484253245,0.340860483910381,15.8416895177564,2.43210971050491,1
4322,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,3,L2-L3-L4,1,,-0.324366067385492,2.09298009201744,1.7216252040045,1.07162482876925,0.236537787475422,7.0987717664493,2.11464686898307,1
4323,393,B4_K06_I01-04-05-07-08-09,Branch4,PowerREV,6,5,1/4/5/7/8/9,0/135/180/270/315/360,1,4,L1-L2-L3-L4,1,,-0.258431644301194,1.95971311163211,1.53827350187449,1.16008630098726,0.270088430806752,4.38090867716387,1.96765212877681,1
4324,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,2,L1-L2,1,,0.344873952510452,1.40397040584886,1.42462530739258,1.72258967248713,0.0407957742480927,30.2015361327552,1.81981774652264,1
4325,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,2,L1-L3,1,,-0.0813486925430217,1.85723569573786,1.52772987495174,1.23575660451653,0.264753893310573,15.305986183899,1.84720843673945,1
4326,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,2,L1-L4,1,,-0.270509339020877,2.25027275234066,1.4948080124675,0.882238125277736,0.288012455599793,4.66356195875675,2.42930420067353,1
4327,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,2,L2-L3,1,,-0.152899838022173,1.75227533905562,1.58843914982634,1.34933580408583,0.178374891283667,5.97182594593492,1.75281038015446,1
4328,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,2,L2-L4,1,,-0.428450264204807,1.97061760692998,1.57282282054427,1.20078713101214,0.192263876226501,2.69643345518106,2.11445473717163,1
4329,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,2,L3-L4,1,,-0.255055579693287,2.4725822869465,1.78928067860906,0.727970667088588,0.00645150709936612,18.3698305853883,2.48767593260366,1
4330,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,3,L1-L2-L3,1,,-0.0386587198410084,1.73317581241516,1.48244409292747,1.35748833604865,0.225590850012193,8.92232525821915,1.71761429461898,1
4331,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,3,L1-L2-L4,1,,-0.281117166116456,2.0004854022317,1.43457163403073,1.12709795089379,0.268840008287107,4.63979837438958,2.19050147372291,1
4332,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,3,L1-L3-L4,1,,-0.25990668230254,2.43536546427045,1.77913753144391,0.757638185637418,0.342532420954977,16.5971246618097,2.45075508987841,1
4333,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,3,L2-L3-L4,1,,-0.329680421145009,2.07925019247415,1.72409699617087,1.08651912877441,0.229491581030097,6.89874017760758,2.101651528353,1
4334,394,B4_K06_I01-04-06-07-08-09,Branch4,PowerREV,6,5,1/4/6/7/8/9,0/135/225/270/315/360,1,4,L1-L2-L3-L4,1,,-0.259968674066455,1.95174393629873,1.55298135980846,1.16876755710266,0.269691895658288,4.35691516647788,1.96051479514264,1
4335,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,2,L1-L2,1,,0.332248761062978,1.42265505189307,1.43272742650458,1.70145643915743,0.0580548672213648,31.0667561004793,1.84051700007901,1
4336,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,2,L1-L3,1,,-0.0755247954807839,1.82872727796319,1.52867195349135,1.26385717349848,0.268119282873206,15.0191588436833,1.8177145652277,1
4337,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,2,L1-L4,1,,-0.274828022558493,2.24552646015552,1.48209219721912,0.888249227909218,0.281994218114462,4.64727329381265,2.42500322186541,1
4338,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,2,L2-L3,1,,-0.159555585133837,1.78140480515499,1.60628850068505,1.32256440829804,0.165858750608742,6.05595589529923,1.78279543261159,1
4339,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,2,L2-L4,1,,-0.424153301269664,1.99484189797791,1.58240867688592,1.17731409633482,0.167158354413129,2.72001403040477,2.14022970944542,1
4340,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,2,L3-L4,1,,-0.255366765560601,2.47044299774654,1.78235570615814,0.727177976010166,0.0195076632792514,18.3524973839894,2.48524642995441,1
4341,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,3,L1-L2-L3,1,,-0.0293261069254969,1.73730191323118,1.47728294708088,1.35320663573187,0.225948164385548,9.54152617408261,1.71981597260536,1
4342,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,3,L1-L2-L4,1,,-0.306187281234502,1.96657356024555,1.44263973460368,1.16581637352349,0.261301846817823,6.64068719594518,2.15249227958076,1
4343,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,3,L1-L3-L4,1,,-0.266225525765482,2.37585952415596,1.75390968802885,0.803332297049464,0.327939311474286,14.0243267159419,2.39109040135197,1
4344,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,3,L2-L3-L4,1,,-0.324428832205634,2.05874798502132,1.70767324952706,1.10084647618686,0.200906097447937,5.85919972180666,2.07985722728276,1
4345,395,B4_K06_I01-05-06-07-08-09,Branch4,PowerREV,6,5,1/5/6/7/8/9,0/180/225/270/315/360,1,4,L1-L2-L3-L4,1,,-0.267837994132437,1.95772088264499,1.54537202105173,1.16441049934868,0.262444136030247,4.31582513422244,1.96636100224803,1
4346,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,2,L1-L2,1,,0.35410042575208,1.39644173520861,1.44148564988476,1.73117030847067,0.0513683616135597,30.0123473952455,1.8059483278181,1
4347,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,2,L1-L3,1,,-0.0819640887544939,1.85949222812785,1.5329315502984,1.23367417719922,0.264176357151174,15.3179872913332,1.84913785546866,1
4348,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,2,L1-L4,1,,-0.27103262094283,2.25680026468082,1.494901436292,0.876188607494402,0.281563797491328,4.67493757047694,2.43589664212177,1
4349,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,2,L2-L3,1,,-0.157989553348465,1.76381383539422,1.60634131610083,1.33979062456381,0.164984496016287,5.99965952697031,1.76515688718066,1
4350,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,2,L2-L4,1,,-0.429493166209704,1.97893139461259,1.5876901827118,1.19441508440006,0.172074797185715,2.70335452906625,2.12278542134237,1
4351,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,2,L3-L4,1,,-0.255169678696701,2.47170905882732,1.78904026818978,0.728655974721678,0.0128799180024768,18.3634752297918,2.48678513725061,1
4352,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,3,L1-L2-L3,1,,-0.0245449560557467,1.72724353166786,1.48230301389195,1.36309237770819,0.22442467757139,9.4765102258944,1.70955664681446,1
4353,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,3,L1-L2-L4,1,,-0.303299450525454,1.95438151841532,1.44821284366257,1.17656355628043,0.266355267719158,6.32218488963042,2.14079218332447,1
4354,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,3,L1-L3-L4,1,,-0.263086021178801,2.40555651293647,1.76961876092048,0.781262707265407,0.330113814388387,15.1856546850423,2.42098584239287,1
4355,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,3,L2-L3-L4,1,,-0.334174668822077,2.06457187772571,1.71922205461454,1.10056069912692,0.208221584277294,6.25107539319987,2.08716315910226,1
4356,396,B4_K06_I02-03-04-05-06-07,Branch4,PowerREV,6,6,2/3/4/5/6/7,45/90/135/180/225/270,1,4,L1-L2-L3-L4,1,,-0.266250994389635,1.95227353260066,1.56083876149158,1.17004805949768,0.263488693796585,4.28794340921962,1.96148122670391,1
4357,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,2,L1-L2,1,,0.344711591154149,1.40890504387488,1.42582733659061,1.71767514873523,0.0189916692312406,29.9704791786983,1.82419476080002,1
4358,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,2,L1-L3,1,,-0.0975103887326515,1.9179501571101,1.53947110172249,1.17676126635789,0.252452783625124,15.8269438807462,1.90970354304693,1
4359,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,2,L1-L4,1,,-0.268682213918232,2.28595110980165,1.50155083168678,0.847754183112134,0.262159129520356,4.73517135760951,2.46544870776992,1
4360,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,2,L2-L3,1,,-0.148142810477298,1.74163333822285,1.57678869483489,1.35865207118769,0.189982860017576,5.94568800518183,1.74125135739276,1
4361,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,2,L2-L4,1,,-0.428154852142227,1.96731988475845,1.55172958409013,1.20266502752921,0.197539019750797,2.69467487537415,2.11227990753748,1
4362,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,2,L3-L4,1,,-0.255264279251847,2.47134906657882,1.77927711235183,0.725178967682079,0.0163989681186049,18.3582059330494,2.48604656790183,1
4363,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,3,L1-L2-L3,1,,-0.0308362415207256,1.73537107922292,1.47567276929202,1.35519821463531,0.224132888462716,9.2636960283033,1.71870641967536,1
4364,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,3,L1-L2-L4,1,,-0.2713930939254,2.01808911776926,1.42648804954869,1.10817469639684,0.260530256024199,4.7373195753781,2.21261468995283,1
4365,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,3,L1-L3-L4,1,,-0.263882441232895,2.39478270383208,1.75389188974793,0.785762128994422,0.303207091702932,14.1951773829629,2.40975751637978,1
4366,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,3,L2-L3-L4,1,,-0.329728679769006,2.07141304166942,1.71055927282092,1.09113500599799,0.236473056386556,6.77229533232189,2.09329236770758,1
4367,397,B4_K06_I02-03-04-05-06-08,Branch4,PowerREV,6,6,2/3/4/5/6/8,45/90/135/180/225/315,1,4,L1-L2-L3-L4,1,,-0.265132687512581,1.98534302350562,1.56552598360334,1.13791741011048,0.263855625751021,4.432113333659,1.99496885521549,1
4368,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,2,L1-L2,1,,0.370061526568007,1.36405492804524,1.44498907897814,1.7660289143393,0.0301730239612664,29.0032364015352,1.77040700807633,1
4369,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,2,L1-L3,1,,-0.0973313875174528,1.90594344221008,1.53998180643471,1.18872279185989,0.251101278092829,15.6597029829811,1.89777433074653,1
4370,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,2,L1-L4,1,,-0.272583401903549,2.27657893991701,1.50184678943112,0.857880494364486,0.261541671248139,4.70834181942665,2.45531243081374,1
4371,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,2,L2-L3,1,,-0.151345988271419,1.72069906040804,1.59256787919907,1.38074598807771,0.172713561040297,5.869626819771,1.72144529644468,1
4372,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,2,L2-L4,1,,-0.440350065174476,1.94643518949904,1.56910641213282,1.22736479985094,0.179216019756632,2.67129893851276,2.08889153546734,1
4373,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,2,L3-L4,1,,-0.255264279251847,2.47134906657882,1.77927711235183,0.725178967682079,0.0163989681186049,18.3582059330494,2.48604656790183,1
4374,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,3,L1-L2-L3,1,,-0.0359163526496904,1.71584858509986,1.49471098710543,1.37463088468037,0.218655308767546,8.87836486716439,1.70063431879523,1
4375,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,3,L1-L2-L4,1,,-0.300943612357066,1.94476668233293,1.44123242687312,1.1855716078603,0.262586509475995,5.3240783225239,2.13400536267537,1
4376,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,3,L1-L3-L4,1,,-0.264499918954081,2.39202394400519,1.75400482517911,0.788447355936373,0.303318102379607,14.1972001304497,2.40708388399235,1
4377,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,3,L2-L3-L4,1,,-0.337788711777743,2.0285400861236,1.70376663275433,1.13239533873776,0.216716250375597,5.96907124595328,2.0512216323427,1
4378,398,B4_K06_I02-03-04-05-06-09,Branch4,PowerREV,6,6,2/3/4/5/6/9,45/90/135/180/225/360,1,4,L1-L2-L3-L4,1,,-0.269916147427816,1.95393950226467,1.57170090139402,1.16988426795886,0.260534820829508,4.31516450854391,1.96451199932906,1
4379,399,B4_K06_I02-03-04-05-07-08,Branch4,PowerREV,6,6,2/3/4/5/7/8,45/90/135/180/270/315,1,2,L1-L2,1,,0.353098740755436,1.3871759282027,1.42495172733181,1.74066676404356,0.0284845605305533,29.6848074137609,1.80163065631503,1
4380,399,B4_K06_I02-03-04-05-07-08,Branch4,PowerREV,6,6,2/3/4/5/7/8,45/90/135/180/270/315,1,2,L1-L3,1,,-0.0877804757006677,1.87684497431338,1.53254883019674,1.21676207806215,0.259346154010189,15.4483266202641,1.86756068516987,1
4381,399,B4_K06_I02-03-04-05-07-08,Branch4,PowerREV,6,6,2/3/4/5/7/8,45/90/135/180/270/315,1,2,L1-L4,1,,-0.275906760080783,2.26935420398789,1.49445090565752,0.865803011786539,0.275810789375853,4.70969739759926,2.44635781127421,1
4382,399,B4_K06_I02-03-04-05-07-08,Branch4,PowerREV,6,6,2/3/4/5/7/8,45/90/135/180/270/315,1,2,L2-L3,1,,-0.148260148279977,1.72785472665509,1.58081574927116,1.37257131056792,0.185189715567296,5.89938838206897,1.7277410100613,1
4383,399,B4_K06_I02-03-04-05-07-08,Branch4,PowerREV,6,6,2/3/4/5/7/8,45/90/135/180/270/315,1,2,L2-L4,1,,-0.438573682149258,1.95745992838984,1.55845868132628,1.21589938148644,0.195653669104728,2.68978549736176,2.09899278117124,1
4384,399,B4_K06_I02-03-04-05-07-08,Branch4,PowerREV,6,6,2/3/4/5/7/8,45/90/135/180/270/315,1,2,L3-L4,1,,-0.256790353058926,2.48753939732469,1.78315995105849,0.713498157729556,0.0132084996325026,18.5697895076192,2.50245836142888,1
4385,399,B4_K06_I02-03-04-05-07-08,Branch4,PowerREV,6,6,2/3/4/5/7/8,45/90/135/180/270/315,1,3,L1-L2-L3,1,,-0.0359812000356288,1.71999638865686,1.48214285330755,1.37059236081968,0.225201661427502,8.85103184267973,1.70422900951994,1
4386,399,B4_K06_I02-03-04-05-07-08,Branch4,PowerREV,6,6,2/3/4/5/7/8,45/90/135/180/270/315,1,3,L1-L2-L4,1,,-0.283897340204957,2.00300631612433,1.42869982268972,1.12571607603584,0.266645692205146,4.59703642623528,2.1929112256708,1
