Branch,Method,Estimator,StateRole,StateCount,UniquePhaseCount,StationCount,Stations,EstimatedX_M,EstimatedY_M,EstimatedZ_M,ErrorM,RmsRayDistanceM,GeometryConditionNumber,MinimumForwardRangeM,AllRaysForward
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,4,4,3,L2-L3-L4,-0.327132337556791,2.05099914180671,1.70553755730385,1.10850531666032,0.21009824492023,6.01228842724874,2.07252498216704,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,4,4,4,L1-L2-L3-L4,-0.267647633562009,1.96657599791429,1.5620726784068,1.15653351080641,0.262038965239427,4.28097416611862,1.97642873846065,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,2,L1-L2,0.36255174403393,1.39104004122997,1.4393741647279,1.73827046241612,0.0476046517581655,29.6073989203587,1.79732453237165,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,2,L1-L3,-0.0846220876882139,1.87852434919135,1.52959987177512,1.21478817191972,0.26344223125484,15.5389728827665,1.86878062387096,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,2,L1-L4,-0.267840020113904,2.27415572227707,1.48483458987918,0.858819044695679,0.27329003604421,4.71726981011785,2.4549653925409,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,2,L2-L3,-0.157382192390689,1.76226148854783,1.60017700502163,1.34078116842757,0.166701255630402,5.99645379218278,1.76369316217381,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,2,L2-L4,-0.429661159639589,1.97959598645625,1.57529189732525,1.19301075234038,0.168545518701641,2.7046161271836,2.12425971395061,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,2,L3-L4,-0.255374108191604,2.47061788235553,1.77593470133348,0.724562007141145,0.019711573907462,18.3520883945444,2.48518910397115,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,3,L1-L2-L3,-0.0223487300293671,1.72810339562309,1.47845141956115,1.36225040578677,0.224952887379734,9.47002412356903,1.71073173903617,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,3,L1-L2-L4,-0.305131885099262,1.94509527998605,1.43733251562468,1.1865241248337,0.265710899553274,7.29568713012519,2.133465313049,1
Branch4,PowerREV,PowerREV,IncrementalPhaseSubset,5,5,3,L1-L3-L4,-0.264946136024044,2.38167062584499,1.74650779038272,0.795420045010352,0.315322399504343,13.8120373688257,2.39652161412743,1
